821.99 + 421.36
676.19 + 583.35
318.44 - 346.95
723.54 / 213.45
722.26 - 518.47
863.21 - 594.12
57.99 / 120.1
354.86 / 742.46
54.79 - 997.07
209.61 + 78.59
479.41 - 719.98
235.13 + 903.64
766.62 / 737.86
552.34 / 297.01
492.84 - 729.47
487.77 + 822.67
818.1 + 280.1
387.66 - 752.18
297.09 + 767.38
67.79 - 977.24
793.17 + 533.57
224.34 / 442.3
27.04 + 59.89
265.21 + 263.28
746.96 - 715.8
4.39 - 541.73
100.32 + 645.87
878.22 - 336.68
142.3 / 842.35
484.35 + 349.17
563.62 / 745.29
601.7 + 992.89
697.42 + 522.84
121.16 / 827.08
858.37 / 407.73
231.37 / 764.02
180.99 + 360.6
412.63 - 541.59
829.23 / 88.94
421.13 / 271.63
918.38 - 251.95
630.16 - 126.15
42.48 / 586.75
378.42 - 749.15
442.88 - 315.11
29.47 + 904.68
784.28 + 700.45
885.3 - 450.74
958.78 / 479.73
87.62 + 594.32
550.41 - 141.19
641.85 / 438.52
616.84 - 26.04
871.14 / 806.8
512.28 / 839.2
29.87 / 922.55
983.08 - 973.72
440.68 / 492.1
500.01 + 485.8
223.12 + 452.07
925.19 + 513.95
108.26 / 643.76
474.88 / 637.27
422.75 - 932.87
366.36 - 775.03
894.53 / 828.46
648.46 + 338.04
550.71 + 826.43
144.63 - 669.56
844.19 / 412.24
469.32 + 204.4
133.27 + 421.77
546.41 - 807.96
99.72 + 554.18
956.1 + 249.88
922.76 / 330.6
82.03 + 116.9
442.53 + 375.12
105.95 - 310.08
635.08 + 693.86
791.63 - 272.43
835.76 - 458.39
836.43 / 909.28
566.38 / 367.54
855.8 + 936.39
684.44 - 303.5
433.57 / 214.3
238.03 / 880.21
246.98 + 561.09
930.06 / 641.85
99.91 + 488.01
860.9 / 976.53
842.96 - 594.71
815.09 + 437.37
473.31 / 276.68
13.54 - 552.82
988.46 + 913.66
454.43 - 453.9
290.04 + 316.71
583.38 - 719.34
282.06 / 160.31
644.44 + 387.04
577.45 - 564.18
89.36 + 512.73
153.99 - 631.62
831.0 / 148.53
104.52 + 562.66
284.7 / 785.27
950.16 - 984.99
182.21 / 624.05
135.59 + 210.65
65.19 / 372.54
904.57 + 1.6
680.42 / 470.32
382.22 / 430.82
8.93 + 579.75
551.96 / 285.75
973.51 / 188.91
173.71 / 976.23
102.75 / 993.39
19.28 - 999.09
171.21 + 523.42
923.29 / 971.75
389.78 - 566.36
515.67 - 721.56
573.85 + 356.13
6.27 / 202.41
146.56 - 898.92
29.59 / 795.56
189.72 + 56.73
174.67 + 733.34
969.11 - 515.54
389.69 + 955.87
875.86 - 915.19
856.94 + 40.01
864.11 / 223.78
215.92 / 255.25
288.83 + 290.43
85.17 + 369.95
528.85 / 868.02
991.75 / 645.69
785.18 - 165.1
948.61 / 424.06
730.49 / 188.57
213.65 / 195.37
133.69 / 388.6
679.38 / 922.55
372.9 / 631.84
53.56 + 469.08
406.38 + 105.48
640.13 / 147.0
457.49 / 801.82
977.42 / 164.86
142.41 + 780.96
195.48 + 107.88
432.24 + 653.77
24.84 / 574.55
551.26 - 210.11
553.55 / 177.18
618.5 - 363.53
12.25 / 83.6
932.94 + 715.81
87.76 - 616.35
807.68 + 269.38
746.0 + 674.89
424.64 + 56.92
878.94 - 166.33
724.85 + 604.51
634.02 / 882.31
655.41 / 561.83
587.87 / 355.37
744.49 / 422.99
574.71 + 571.97
704.6 - 273.34
20.51 - 722.33
904.71 / 866.43
869.29 - 273.37
308.6 + 942.36
661.72 / 602.34
148.94 - 347.37
53.18 / 579.37
832.36 / 995.98
592.94 / 635.5
554.59 + 535.87
534.59 - 140.77
418.85 / 98.11
647.68 - 64.17
350.58 / 967.02
122.67 / 309.77
867.33 - 652.36
433.79 - 334.5
161.46 + 743.53
868.49 - 8.95
72.86 / 753.85
261.11 + 443.81
559.22 / 789.65
781.37 + 814.76
353.75 + 305.38
976.89 + 33.28
450.15 - 565.09
905.88 + 717.59
239.69 - 30.65
613.06 - 405.19
805.34 + 566.77
450.53 / 919.2
721.57 / 23.24
621.07 - 834.26
671.99 + 142.79
364.76 + 898.72
59.81 + 550.71
709.28 + 297.27
731.71 - 970.94
683.96 / 435.86
763.71 - 359.82
810.48 / 303.97
302.71 / 433.25
845.44 / 335.98
494.33 + 942.09
403.53 + 846.1
559.15 + 147.19
426.12 - 494.18
871.62 / 202.23
732.94 - 404.68
692.62 - 100.67
471.51 - 293.56
368.69 - 568.66
77.52 + 5.46
89.22 / 884.79
679.04 - 506.4
190.03 - 516.55
762.36 + 583.63
584.15 - 66.59
836.71 + 989.63
432.13 / 672.28
330.37 + 923.65
81.39 / 267.81
395.68 / 569.12
416.8 - 872.4
929.18 / 374.88
85.96 / 115.75
301.97 + 933.8
484.5 - 727.15
746.15 + 556.53
824.74 + 650.86
786.44 - 368.73
359.31 / 379.47
61.96 - 829.59
366.78 - 451.95
783.22 + 149.87
809.34 / 529.33
606.74 - 200.47
550.88 - 486.75
802.55 - 116.41
728.44 / 561.28
972.2 / 79.57
408.05 / 697.67
995.36 + 840.5
397.35 / 822.23
131.34 + 567.17
927.62 - 730.96
622.19 - 483.27
926.51 + 150.71
265.12 + 563.85
924.82 - 624.05
419.62 / 866.95
257.7 + 309.18
385.89 / 697.46
826.81 + 106.8
181.8 / 592.32
106.83 - 569.7
91.37 - 114.21
60.87 + 577.36
400.23 - 113.06
199.99 + 148.59
898.49 + 599.39
36.41 + 974.16
480.08 + 611.43
199.71 - 471.77
492.59 - 318.12
23.55 + 797.15
104.37 - 664.63
401.04 - 233.94
805.75 + 181.57
607.01 / 486.58
2.88 + 255.43
953.91 + 283.05
860.65 - 411.25
538.17 / 163.21
206.46 + 221.57
817.2 + 74.52
27.88 / 184.28
489.89 - 919.42
20.25 / 286.24
195.99 / 232.17
546.22 + 436.73
128.88 + 739.08
735.52 + 264.59
178.19 + 292.85
989.0 + 208.67
631.43 + 247.31
100.37 + 657.72
19.09 - 534.73
75.05 + 229.29
380.38 - 406.56
393.93 + 115.63
88.11 / 431.21
928.76 / 30.2
195.48 - 267.05
288.52 - 129.82
870.27 + 430.87
26.02 - 147.38
4.78 + 652.68
396.83 - 613.92
61.68 - 0.98
347.56 + 805.48
652.93 + 18.63
40.74 / 177.4
848.44 - 880.21
718.56 + 117.22
512.25 / 212.57
845.6 + 54.34
628.47 / 570.03
501.0 + 399.16
835.96 - 203.81
221.45 - 334.75
101.31 / 314.9
309.95 - 205.29
916.09 + 949.56
554.51 - 297.33
918.21 - 509.08
872.7 + 227.97
794.46 - 185.61
742.6 - 812.72
626.32 - 532.7
539.88 / 696.37
258.48 - 216.49
418.76 / 690.14
285.16 - 658.07
530.89 + 716.1
477.23 / 970.9
712.98 / 252.6
425.51 + 13.68
279.43 + 934.57
590.02 / 582.81
393.68 + 964.87
384.15 + 141.08
169.39 / 425.67
46.04 / 273.46
31.72 + 448.83
458.63 / 159.68
45.06 / 309.04
983.83 - 750.75
147.18 - 581.95
601.39 - 481.6
133.22 + 940.84
367.56 - 802.2
607.51 - 758.19
487.08 / 852.62
497.48 / 598.72
567.34 / 19.2
774.81 - 842.53
392.52 / 159.7
921.49 - 348.93
330.48 - 139.1
343.16 / 803.62
224.01 - 98.77
15.88 / 507.9
505.6 + 407.25
214.67 - 668.37
420.19 + 833.24
754.97 / 208.53
960.87 / 124.14
659.52 - 358.05
819.19 + 521.4
748.11 + 802.54
433.78 / 931.84
162.98 - 682.69
320.1 + 757.44
10.17 + 656.02
540.11 / 975.24
598.0 + 360.97
436.39 + 213.48
81.18 - 195.46
30.97 / 516.57
210.98 / 314.61
310.0 - 276.96
108.77 + 676.85
897.7 + 489.44
538.25 - 892.58
146.2 + 255.0
327.46 - 921.43
472.21 + 325.13
378.26 / 380.23
652.51 / 729.58
990.48 - 226.16
542.08 / 29.37
589.4 / 897.36
854.05 - 488.5
70.09 - 578.29
405.89 / 361.31
64.86 + 337.07
154.63 / 881.37
40.72 - 237.03
574.12 + 497.61
854.7 / 464.24
277.72 / 422.54
309.6 / 620.9
964.99 / 987.9
52.77 / 427.32
605.15 + 213.02
524.25 + 400.93
360.82 + 896.83
373.92 + 666.95
63.04 / 556.64
979.47 / 406.77
745.48 + 499.46
745.66 + 550.96
722.78 - 709.37
254.16 / 545.81
1.15 / 343.11
863.52 / 861.48
224.65 + 640.5
197.48 / 155.59
615.66 + 722.12
77.7 / 951.01
702.81 + 233.03
399.18 - 276.94
226.51 - 130.67
603.86 + 761.15
801.58 / 9.41
126.77 - 588.96
426.42 - 204.78
77.03 - 909.87
744.74 - 850.2
124.85 / 494.27
633.86 - 598.93
516.81 - 761.25
786.68 + 63.81
118.19 / 310.17
483.42 - 723.11
7.6 - 86.05
847.64 + 734.46
18.73 / 496.64
765.73 - 749.58
904.47 / 552.97
660.81 / 293.38
672.38 + 270.47
791.46 / 553.4
835.77 - 385.95
864.78 + 147.82
153.71 - 46.34
385.58 / 532.26
154.73 / 100.92
745.95 / 179.24
193.53 / 908.44
335.66 - 944.12
116.77 / 510.05
962.59 - 727.73
826.5 + 279.18
929.18 / 319.02
380.67 / 492.61
362.15 - 704.33
198.0 + 364.07
851.35 / 74.27
897.71 - 571.86
333.05 / 676.23
114.79 + 764.83
163.61 - 59.42
57.58 / 398.96
802.72 + 265.61
73.01 + 678.53
240.55 - 747.46
282.66 + 514.86
821.76 + 710.27
753.59 + 968.71
959.26 + 143.6
246.08 + 754.61
281.71 - 806.79
254.28 / 941.37
88.74 / 421.99
850.09 - 10.2
673.41 / 433.87
840.93 + 636.08
267.02 - 826.78
593.04 + 691.58
499.75 + 890.46
150.32 - 85.88
959.28 + 970.12
897.96 - 819.14
2.39 - 367.9
678.39 - 888.36
864.7 + 175.63
910.98 - 624.84
259.91 - 178.39
315.26 + 31.66
706.4 + 640.54
446.73 - 982.22
178.08 / 622.97
695.4 / 751.63
221.82 - 542.01
551.23 / 808.6
401.4 / 984.52
571.34 - 533.0
667.69 / 174.85
397.46 / 942.73
848.35 - 7.21
261.47 - 340.07
574.28 / 226.54
454.37 + 67.89
53.05 - 194.6
569.84 - 993.4
996.96 + 785.63
166.25 + 35.58
715.52 + 652.48
641.74 / 234.84
632.14 + 643.96
512.45 + 447.96
976.93 + 532.65
936.9 / 583.28
927.62 + 587.09
453.15 - 391.13
294.21 / 625.95
803.11 - 108.75
417.51 + 628.95
509.68 + 879.25
976.42 - 591.39
691.84 / 568.64
449.81 / 802.96
672.6 + 134.2
585.47 - 267.01
924.42 - 679.17
828.46 / 472.45
89.59 + 467.28
388.3 / 73.24
71.91 / 227.09
136.79 - 843.92
730.2 / 919.42
10.85 / 538.69
844.1 + 326.7
657.34 / 903.02
395.14 / 45.17
893.79 + 707.01
691.49 / 233.54
183.4 + 385.62
360.73 + 566.96
161.29 - 424.69
80.48 + 474.18
310.53 - 774.96
215.28 + 20.44
494.7 + 58.71
264.76 + 414.02
200.2 - 869.78
434.3 - 390.69
374.88 + 725.48
542.77 + 758.12
245.38 / 596.44
846.22 + 640.67
666.93 - 649.67
524.15 + 68.36
518.5 + 892.17
375.87 + 242.79
336.27 / 210.11
5.92 + 250.95
24.16 - 435.45
588.16 + 748.68
105.03 / 775.86
168.07 / 881.08
328.45 - 262.73
677.99 + 715.95
443.19 - 816.39
51.72 / 282.5
319.65 / 916.58
485.84 + 614.58
428.1 + 678.24
518.9 - 549.88
7.0 - 954.4
363.41 + 989.87
409.53 + 475.76
526.95 / 181.67
22.52 - 334.58
726.82 + 504.36
142.25 / 799.87
294.1 + 171.23
161.26 + 500.84
917.63 / 447.9
228.78 - 955.07
729.75 - 124.66
951.26 / 754.18
386.8 + 72.26
858.17 + 706.99
737.24 - 194.51
739.09 - 610.39
850.79 + 702.14
174.99 - 943.42
77.78 / 285.75
16.49 / 270.08
120.12 + 137.14
723.47 + 339.9
402.95 / 435.84
106.82 - 809.43
612.15 + 17.5
829.89 / 406.54
829.76 / 31.91
161.22 + 478.82
593.69 - 669.21
615.2 - 411.54
406.08 + 116.35
665.86 / 592.85
395.84 - 290.01
419.92 / 90.37
924.36 / 554.64
507.36 / 594.42
642.91 - 121.1
374.65 / 199.69
77.01 - 108.41
649.2 / 874.23
465.77 / 359.6
538.61 / 479.48
588.13 / 329.42
754.58 / 666.38
708.86 - 93.09
80.34 - 961.86
845.39 / 985.06
370.0 - 282.64
847.12 / 551.34
621.71 - 495.44
299.45 + 682.26
842.85 + 101.93
764.02 + 218.45
332.82 - 689.7
397.29 - 422.61
585.79 + 38.94
816.06 + 409.86
460.01 - 301.5
221.2 - 820.33
517.53 - 288.87
83.9 + 67.1
564.08 + 94.84
23.73 + 656.79
725.51 - 826.31
206.42 + 825.74
30.01 - 714.35
361.13 / 175.52
597.71 / 354.52
584.03 - 66.95
232.04 + 344.52
195.94 + 113.99
546.23 - 133.4
537.12 - 749.2
846.05 + 959.22
950.58 - 837.04
492.41 - 905.55
622.2 + 371.69
739.99 - 708.44
760.43 - 692.48
329.59 - 950.59
388.87 + 747.32
741.33 - 509.52
535.07 / 377.63
104.78 - 964.71
684.47 / 426.27
23.17 + 4.81
121.76 - 85.18
870.23 / 421.21
559.87 + 482.24
407.75 / 858.47
557.51 + 288.8
519.08 + 81.27
108.32 / 19.54
872.0 + 625.55
895.86 / 522.63
404.2 - 24.44
603.71 - 414.05
386.23 / 949.4
329.86 + 901.49
623.08 / 990.97
886.96 + 27.82
879.24 + 614.08
939.31 / 585.47
675.58 / 663.19
870.14 + 609.3
817.01 - 803.2
522.31 + 599.09
799.59 - 305.42
910.54 + 721.97
466.96 / 852.3
775.69 - 873.56
162.14 - 158.53
601.58 - 896.58
809.53 - 888.89
472.14 - 474.57
903.42 / 528.12
525.0 + 164.56
750.53 + 281.35
675.24 - 833.46
448.33 + 969.71
116.12 / 219.77
619.92 / 693.67
435.78 / 118.12
471.54 + 317.43
565.97 - 431.5
624.85 - 686.13
309.42 / 911.83
406.52 / 741.15
911.0 + 453.18
942.81 + 306.09
274.72 - 549.07
194.85 + 80.63
410.98 - 175.77
914.62 + 225.54
656.0 / 81.94
881.54 / 813.5
354.34 - 980.73
954.95 / 396.63
967.72 - 656.41
622.99 / 108.42
851.09 + 149.58
26.91 - 248.37
263.36 + 259.89
853.13 / 121.67
841.22 / 578.83
55.38 + 314.99
286.38 + 625.62
49.06 + 65.68
329.84 + 803.28
148.01 / 974.48
478.71 + 192.37
287.15 - 734.8
38.06 - 648.07
347.62 + 901.05
769.79 / 73.01
805.78 - 717.42
757.39 / 11.48
53.25 / 239.0
744.93 / 152.94
613.23 - 829.67
47.42 + 386.26
121.66 / 943.86
755.56 + 966.39
696.27 / 363.15
776.79 / 522.4
212.29 + 20.93
530.18 / 281.57
568.26 - 942.26
313.94 / 975.38
433.35 - 905.91
954.0 + 565.54
692.88 + 37.18
179.09 / 682.37
321.45 + 262.47
265.86 - 233.01
894.03 + 462.37
243.86 / 955.16
938.2 / 206.25
388.63 - 203.57
300.07 + 516.64
606.06 / 872.5
855.55 - 66.65
374.61 - 599.35
121.8 / 903.67
175.11 - 46.88
315.55 - 17.87
10.92 - 154.25
684.05 - 176.01
805.45 / 89.41
387.04 / 975.21
560.81 / 723.7
679.84 / 257.78
251.89 - 145.23
580.45 + 212.59
256.87 / 748.81
517.1 + 288.19
135.3 + 295.74
6.08 + 425.63
692.2 + 240.06
53.63 / 484.33
312.44 + 981.17
596.41 / 456.6
678.3 - 27.06
760.52 / 643.67
807.53 + 603.71
191.04 + 461.12
239.68 + 13.33
781.35 / 902.04
294.6 / 396.59
832.18 + 539.98
586.41 + 592.83
227.31 + 471.97
672.82 + 38.99
625.87 - 418.32
693.71 + 220.47
278.87 / 180.59
715.99 / 770.84
29.19 - 723.05
340.9 / 943.18
471.18 / 178.58
388.23 / 268.92
626.18 / 716.59
147.04 - 353.61
603.31 + 857.78
728.5 + 858.68
425.61 + 405.65
727.66 / 92.69
56.65 - 536.8
72.46 + 474.42
190.11 / 216.51
214.05 - 604.45
504.11 + 40.45
980.51 + 105.2
689.6 - 724.39
464.3 - 114.25
619.25 / 200.36
555.97 / 77.17
338.2 + 558.3
633.16 + 335.61
515.66 / 555.27
880.89 - 191.38
644.64 / 992.8
500.22 - 684.77
835.7 - 795.94
490.28 - 432.6
102.68 + 851.11
438.52 / 795.23
494.06 + 469.03
963.33 - 533.48
951.88 + 78.99
175.58 / 801.21
255.21 / 74.72
48.61 / 448.44
124.79 + 909.31
509.89 / 200.1
173.9 + 548.37
593.37 + 277.0
686.34 + 92.77
987.49 - 710.32
949.35 - 613.77
643.82 - 742.99
493.21 - 454.28
349.5 + 352.88
340.18 / 361.07
615.07 - 246.97
557.91 + 791.57
412.81 - 435.54
237.09 / 214.96
946.12 - 691.34
409.9 + 518.71
903.58 - 837.47
352.01 + 876.86
660.76 - 791.69
160.39 - 616.37
45.3 / 569.68
620.19 + 664.27
622.97 / 197.28
673.91 - 828.56
868.6 + 183.08
958.35 - 562.81
378.63 - 986.14
763.96 - 927.3
888.09 + 954.18
601.69 - 575.12
13.97 - 140.99
160.01 / 126.2
959.87 / 46.86
129.21 / 588.18
201.03 / 742.05
935.94 / 67.28
739.61 + 89.64
163.81 + 453.65
984.82 + 428.52
147.57 / 740.89
861.86 - 652.99
232.75 + 877.78
966.72 - 778.5
436.87 + 946.86
578.65 - 246.67
933.6 / 491.45
716.11 / 213.97
711.12 + 612.63
374.46 + 283.0
586.0 + 168.66
824.39 - 590.76
559.2 / 975.09
252.53 + 36.93
742.95 / 326.92
679.67 - 954.72
982.75 / 802.19
552.91 + 740.41
125.46 - 884.63
274.95 / 800.94
977.36 - 85.38
677.87 / 230.28
748.12 + 829.25
656.13 / 113.41
512.78 - 245.74
940.48 + 46.78
399.17 + 426.09
316.21 - 726.7
468.44 - 7.52
970.4 - 508.12
102.05 + 795.29
259.83 - 843.92
690.59 - 386.77
532.75 / 841.39
941.29 / 734.74
873.83 / 930.36
169.92 - 926.42
181.43 / 157.55
760.69 / 927.72
952.04 - 815.61
385.1 - 714.12
928.51 / 837.49
197.63 / 92.65
148.13 / 639.36
945.67 + 253.61
629.97 - 869.27
437.08 / 249.93
33.72 + 83.43
579.33 + 514.41
178.73 - 933.44
771.37 / 573.99
113.79 + 512.68
329.56 + 157.17
446.24 - 230.63
418.38 + 558.94
298.13 / 197.03
631.13 + 246.17
524.26 + 123.25
48.48 - 25.6
921.8 - 394.21
412.75 - 913.13
308.19 + 526.02
594.05 + 906.25
460.29 / 497.61
338.65 + 472.53
814.67 - 832.5
932.64 + 867.13
709.28 / 899.48
280.46 / 119.7
700.08 / 726.07
266.67 / 983.9
797.1 - 128.88
550.75 + 510.17
534.12 / 813.04
408.71 / 193.96
322.72 + 207.69
402.4 / 12.6
540.68 - 243.49
192.13 + 711.95
250.35 - 353.0
783.44 + 323.13
372.97 + 731.87
145.35 + 738.91
791.69 - 556.97
511.04 / 146.69
268.89 / 296.93
215.11 - 480.42
214.63 + 164.39
503.37 - 562.46
207.02 - 860.05
380.17 - 329.26
624.08 - 669.2
89.6 + 215.19
155.62 - 410.22
297.29 / 376.0
661.09 - 317.11
780.99 / 372.12
418.1 - 960.64
511.29 - 425.08
667.76 / 47.25
997.37 / 617.32
715.24 + 841.66
668.08 + 22.86
645.75 / 121.76
960.23 / 620.39
781.45 - 241.45
0.84 + 40.56
11.88 + 565.55
980.07 + 865.69
630.68 + 502.39
447.08 - 92.5
467.73 - 976.93
539.42 - 245.76
800.22 - 22.61
291.51 + 953.28
447.37 - 9.23
437.46 / 505.71
335.83 - 583.61
741.52 / 640.45
367.83 / 439.84
719.09 / 479.5
507.5 - 865.6
781.46 - 481.96
605.72 - 257.62
516.81 - 866.0
401.07 - 748.59
962.47 + 678.56
185.7 + 459.19
655.17 / 622.45
477.21 / 873.48
962.76 - 872.62
617.64 / 645.05
508.1 + 42.58
553.5 / 893.93
608.8 - 552.25
287.41 - 375.8
863.99 / 771.42
897.4 / 357.22
481.17 - 80.08
616.09 + 549.58
673.16 + 735.88
323.47 - 416.51
135.21 - 450.17
346.32 / 663.91
414.18 / 90.19
339.19 - 932.98
980.16 + 632.23
353.44 - 693.12
614.16 - 879.29
768.26 / 636.4
728.96 / 528.99
653.78 / 867.92
309.99 / 802.91
9.1 / 159.11
936.36 + 185.11
329.43 / 352.34
537.42 + 70.45
500.55 / 730.19
19.57 / 148.36
713.08 + 115.49
161.74 / 753.39
711.67 / 983.19
590.9 / 280.64
481.4 / 666.53
963.56 / 38.59
749.5 / 136.97
373.62 - 806.08
70.98 + 973.11
997.05 - 49.83
154.02 + 271.96
383.59 - 871.38
946.96 + 618.53
769.85 / 210.54
522.7 / 338.81
434.88 - 664.16
591.65 / 863.64
669.12 + 490.5
398.87 + 114.17
360.58 / 251.29
681.98 + 104.97
640.88 + 298.26
594.94 + 269.93
554.79 / 896.21
90.41 / 81.93
462.22 + 158.97
992.11 - 416.6
626.97 / 967.55
790.22 / 773.31
784.09 - 857.23
79.77 / 815.35
395.19 + 940.59
238.24 / 971.82
589.14 - 718.63
124.15 - 961.58
737.55 + 541.79
246.26 / 113.8
793.85 / 148.39
989.3 + 546.23
209.26 + 986.78
322.67 - 520.78
187.53 - 244.02
97.61 + 707.05
736.52 / 482.75
317.34 / 224.35
234.34 + 981.92
2.92 + 432.17
105.24 + 312.24
347.02 - 996.53
969.25 / 455.24
81.53 / 553.68
521.12 / 459.96
794.24 / 590.43
557.95 / 130.03
475.97 + 279.61
117.82 / 480.51
779.69 / 91.32
772.56 / 810.42
801.83 - 388.47
407.09 + 253.23
741.08 / 826.55
872.15 / 915.49
560.51 / 115.38
472.36 / 984.11
922.67 - 588.85
594.2 + 272.53
314.5 + 485.06
209.06 - 264.16
509.36 + 721.58
584.79 / 846.23
288.76 - 114.14
727.92 - 109.15
529.41 / 667.84
772.97 + 111.8
42.55 / 522.04
587.31 - 463.57
466.19 / 30.18
634.85 / 639.48
442.09 - 659.31
749.95 / 354.47
146.14 + 957.37
418.69 + 304.47
416.67 / 677.64
927.96 / 61.5
281.99 - 577.38
90.07 / 746.41
474.15 + 399.04
793.59 - 586.9
769.77 - 389.75
832.02 + 944.91
376.55 - 206.5
513.9 / 443.93
868.74 / 760.16
715.28 / 773.05
229.32 - 585.09
460.86 + 361.48
972.88 - 313.29
643.06 / 419.14
527.11 - 870.24
62.23 + 672.72
991.61 / 48.78
151.69 + 571.82
1.92 - 579.98
871.82 - 656.48
202.13 / 315.49
86.96 - 77.89
2.62 + 856.32
452.28 / 42.77
485.31 - 884.3
321.58 + 817.84
860.11 + 442.55
330.15 - 175.41
675.26 + 858.4
38.26 + 351.21
951.88 / 317.53
248.91 + 664.33
390.14 - 84.6
864.28 / 738.27
290.82 + 55.0
166.24 + 404.33
776.87 - 109.37
943.09 - 535.23
56.29 + 703.78
734.9 - 651.52
433.71 / 978.25
733.79 - 874.82
593.98 / 605.51
938.67 / 723.39
121.47 - 837.89
932.74 + 743.27
221.73 + 688.4
907.11 / 420.66
483.03 + 652.39
277.84 - 822.61
388.42 - 9.16
895.53 / 919.83
787.76 - 255.04
356.39 - 458.35
715.16 / 707.18
614.89 / 513.03
903.69 / 613.13
568.02 + 997.24
205.95 / 362.77
722.42 - 540.02
943.84 + 454.44
266.56 + 96.89
859.53 / 587.51
547.16 + 45.96
116.89 - 982.23
809.07 + 154.92
402.35 / 674.94
248.16 + 724.81
285.09 / 471.77
874.14 - 708.48
607.09 - 378.36
231.41 + 199.48
113.96 / 777.64
71.1 - 936.15
275.25 / 968.58
203.02 + 580.54
739.18 / 567.77
777.0 - 304.97
97.44 + 536.92
772.38 / 66.25
70.57 / 485.59
536.67 / 362.68
544.72 + 692.87
725.74 + 791.83
144.01 + 316.42
622.79 - 832.96
623.68 - 832.58
993.61 - 73.86
220.11 / 406.24
222.19 + 154.31
612.36 / 64.75
216.13 / 247.83
639.37 + 394.54
752.69 - 863.04
114.58 / 863.71
851.51 / 632.7
189.86 / 670.17
337.76 - 413.48
493.46 + 788.02
678.43 - 566.79
174.11 + 479.48
755.39 / 373.54
237.03 - 841.07
605.99 / 306.49
24.19 / 171.73
726.03 / 298.27
867.7 - 899.39
420.67 + 780.52
770.76 + 856.84
539.64 / 578.72
151.41 + 634.98
43.08 - 515.7
391.58 / 452.06
581.99 / 129.6
730.74 - 823.27
137.26 / 37.81
741.81 - 601.86
179.71 - 225.33
937.25 + 238.81
115.46 + 146.73
868.04 / 410.75
591.99 + 246.85
649.88 - 372.71
951.95 / 85.6
133.02 + 776.02
138.73 + 403.75
826.24 - 513.17
163.42 - 827.29
32.77 - 804.99
239.8 + 566.49
31.35 / 45.31
951.01 - 720.23
163.99 + 883.35
32.64 + 767.9
954.32 - 562.68
194.68 + 324.13
178.68 / 306.97
891.97 + 661.68
304.58 + 146.48
987.9 - 423.35
844.03 - 383.76
343.57 / 487.19
991.62 / 694.79
908.5 - 494.69
503.62 - 861.49
326.06 - 115.55
178.53 - 300.89
89.4 + 295.95
768.29 / 868.31
862.59 / 453.17
447.33 - 686.96
41.1 / 819.41
98.62 / 725.46
39.48 + 800.16
653.21 / 426.61
997.04 + 327.69
944.0 - 651.89
986.38 / 151.31
460.53 + 189.52
426.83 + 504.31
173.44 - 172.42
935.32 + 414.44
122.89 - 644.53
755.09 - 263.37
479.8 - 366.94
382.76 - 952.27
336.69 - 211.75
49.43 + 192.48
321.41 / 500.55
224.86 / 518.56
810.0 / 606.69
343.5 - 413.5
263.73 + 851.86
1.57 + 828.4
689.05 / 213.79
256.37 / 384.39
35.16 / 271.94
165.14 / 59.93
293.19 - 576.29
387.05 + 984.45
941.43 / 36.88
590.82 - 904.98
729.32 + 366.57
133.27 - 71.93
500.96 - 378.28
371.83 - 668.98
16.05 - 939.21
33.18 + 291.56
100.33 + 391.72
753.6 + 363.43
238.52 / 169.74
238.68 / 874.29
623.55 - 413.55
933.21 - 374.99
768.15 + 792.36
261.97 - 476.8
761.51 - 132.93
428.68 + 635.04
975.94 + 299.8
842.04 / 312.08
249.85 - 513.58
611.68 / 606.86
771.87 / 55.28
313.61 + 662.59
695.8 - 752.53
615.46 - 395.99
978.95 - 566.53
634.5 - 630.48
104.44 - 20.91
610.01 / 707.49
775.85 + 449.95
785.47 - 407.73
923.43 / 496.9
913.25 - 727.58
61.09 + 464.24
927.78 + 697.1
23.35 / 820.96
626.78 + 3.44
946.39 / 727.48
621.53 / 436.88
798.83 + 755.1
329.88 / 466.3
751.41 - 590.41
629.06 - 524.93
894.63 / 519.4
688.64 + 258.22
217.2 - 54.08
592.87 + 646.32
346.49 - 867.22
951.49 - 505.55
27.31 / 694.69
943.55 / 525.53
710.73 / 728.02
50.29 / 444.99
829.8 + 504.43
500.39 + 837.88
959.15 / 312.91
660.2 - 97.8
946.24 - 920.25
751.26 / 266.78
781.9 + 780.02
119.34 / 496.29
691.33 / 310.21
556.92 / 346.16
414.7 / 390.47
98.89 + 409.44
385.06 + 388.65
100.22 / 499.14
947.39 + 182.97
494.62 / 921.05
836.19 / 760.42
904.45 / 699.94
946.49 + 588.64
313.21 / 563.13
381.05 + 962.93
702.3 / 795.64
48.29 + 347.13
506.83 / 178.65
683.17 - 36.9
387.02 + 475.8
410.28 - 69.07
723.6 / 544.06
221.95 - 892.92
67.36 / 460.45
279.58 / 459.64
528.9 / 665.59
901.17 + 781.5
708.34 / 320.75
939.16 + 464.89
764.52 + 233.15
963.01 + 435.39
688.92 + 331.52
60.73 / 334.32
483.89 + 696.87
852.23 + 508.23
730.12 - 265.85
685.77 + 625.21
373.45 + 729.92
735.88 - 197.79
39.7 / 369.81
800.65 + 914.03
841.7 - 346.91
251.41 - 947.51
449.35 + 802.19
960.14 + 291.93
166.47 + 391.39
268.12 + 568.33
843.2 / 684.36
